timestamp,humidity,temp,time
"1704469464","39","16.2","2024-01-05 16:44:24"
"1704473448","38","16.1","2024-01-05 17:50:48"
"1704477144","40","16.2","2024-01-05 18:52:24"
"1704480408","40","16.2","2024-01-05 19:46:48"
"1704484104","39","16","2024-01-05 20:48:24"
"1704487944","39","15.9","2024-01-05 21:52:24"
"1704491352","40","15.9","2024-01-05 22:49:12"
"1704495192","40","15.9","2024-01-05 23:53:12"
"1704498793","42","15.8","2024-01-06 00:53:13"
"1704502201","42","15.7","2024-01-06 01:50:01"
"1704505945","43","15.5","2024-01-06 02:52:25"
"1704509737","44","15.5","2024-01-06 03:55:37"
"1704513097","43","15.4","2024-01-06 04:51:37"
"1704516937","42","15.3","2024-01-06 05:55:37"
"1704520585","44","15.5","2024-01-06 06:56:25"
"1704524041","43","15.4","2024-01-06 07:54:01"
"1704527977","42","15.8","2024-01-06 08:59:37"
"1704531913","42","16","2024-01-06 10:05:13"
"1704534889","41","16.2","2024-01-06 10:54:49"
"1704538681","40","16.3","2024-01-06 11:58:01"
"1704542377","40","16.3","2024-01-06 12:59:37"
"1704545785","38","16.2","2024-01-06 13:56:25"
"1704549625","37","16.1","2024-01-06 15:00:25"
"1704553225","38","16.1","2024-01-06 16:00:25"
"1704556825","38","16.2","2024-01-06 17:00:25"
"1704560473","38","16.1","2024-01-06 18:01:13"
"1704564121","38","16","2024-01-06 19:02:01"
"1704567817","38","16","2024-01-06 20:03:37"
"1704571657","38","15.9","2024-01-06 21:07:37"
"1704575401","38","15.9","2024-01-06 22:10:01"
"1704578953","38","15.9","2024-01-06 23:09:13"
"1704582649","37","15.9","2024-01-07 00:10:49"
"1704586297","37","15.9","2024-01-07 01:11:37"
"1704589801","40","15.8","2024-01-07 02:10:01"
"1704593449","41","15.8","2024-01-07 03:10:49"
"1704597433","41","15.9","2024-01-07 04:17:13"
"1704600937","41","15.7","2024-01-07 05:15:37"
"1704604681","42","15.8","2024-01-07 06:18:01"
"1704608425","41","15.6","2024-01-07 07:20:25"
"1704611833","41","15.6","2024-01-07 08:17:13"
"1704615673","40","15.9","2024-01-07 09:21:13"
"1704619657","39","16.8","2024-01-07 10:27:37"
"1704623161","36","17.2","2024-01-07 11:26:01"
"1704627001","38","17.5","2024-01-07 12:30:01"
"1704630649","37","17.9","2024-01-07 13:30:49"
"1704634249","36","18.2","2024-01-07 14:30:49"
"1704637945","35","18.4","2024-01-07 15:32:25"
"1704642025","34","18.6","2024-01-07 16:40:25"
"1704645097","34","18.4","2024-01-07 17:31:37"
"1704649129","34","18.3","2024-01-07 18:38:49"
"1704652873","35","18.1","2024-01-07 19:41:13"
"1704656377","34","17.8","2024-01-07 20:39:37"
"1704660026","40","17.7","2024-01-07 21:40:26"
"1704663722","40","17.4","2024-01-07 22:42:02"
"1704667370","40","17.2","2024-01-07 23:42:50"
"1704671354","40","17.1","2024-01-08 00:49:14"
"1704675194","42","17","2024-01-08 01:53:14"
"1704678314","42","16.8","2024-01-08 02:45:14"
"1704681914","42","16.6","2024-01-08 03:45:14"
"1704685658","43","16.4","2024-01-08 04:47:38"
"1704689738","43","16.1","2024-01-08 05:55:38"
"1704693386","46","16.1","2024-01-08 06:56:26"
"1704697034","44","16.1","2024-01-08 07:57:14"
"1704701114","40","15.9","2024-01-08 09:05:14"
"1704705002","39","16.1","2024-01-08 10:10:02"
"1704708650","38","16.1","2024-01-08 11:10:50"
"1704712058","38","16.1","2024-01-08 12:07:38"
"1704715946","37","16.2","2024-01-08 13:12:26"
"1704719642","37","16.1","2024-01-08 14:14:02"
"1704723098","37","16.1","2024-01-08 15:11:38"
"1704735770","39","15.9","2024-01-08 18:42:50"
"1704739754","37","16","2024-01-08 19:49:14"
"1704743402","38","15.9","2024-01-08 20:50:02"
"1704746618","37","15.8","2024-01-08 21:43:38"
"1704750314","37","15.7","2024-01-08 22:45:14"
"1704753962","39","15.6","2024-01-08 23:46:02"
"1704757418","39","15.8","2024-01-09 00:43:38"
"1704761306","40","15.8","2024-01-09 01:48:26"
"1704765482","40","15.7","2024-01-09 02:58:02"
"1704768458","41","15.9","2024-01-09 03:47:38"
"1704772202","41","15.8","2024-01-09 04:50:02"
